timestamp,source_ip,source_port,destination_ip,dst_port,protocol,Family,Service,duration,source_bytes,destination_bytes,conn_state,missed_bytes,source_packets,src_ip_bytes,destination_packets,dst_ip_bytes,Temperature,Humidity,Status,Label,Type
749472769,192.168.18.138,58770,16.170.215.67,80,1,2,1,691,260,51,S0,0,1,32,1,197,26.1,48.5,ON,0,normal
749472800,192.168.18.138,58770,16.170.215.67,80,1,2,1,653,260,51,S0,0,1,32,1,197,26,48,ON,0,normal
749473694,192.168.18.138,58770,16.170.215.67,80,1,2,1,695,260,51,S0,51,1,32,1,248,25.9,41,ON,0,normal
749473724,192.168.18.138,58770,16.170.215.67,80,1,2,1,610,260,51,S0,0,1,32,1,197,25.9,41.2,ON,0,normal
749473755,192.168.18.138,58770,16.170.215.67,80,1,2,1,701,260,51,S0,51,1,32,1,248,25.9,41,ON,0,normal
749473786,192.168.18.138,58770,16.170.215.67,80,1,2,1,623,260,51,S0,0,1,32,1,197,25.9,40.9,ON,0,normal
749473816,192.168.18.138,58770,16.170.215.67,80,1,2,1,687,260,51,S0,51,1,32,1,248,25.9,41.1,ON,0,normal
749473847,192.168.18.138,58770,16.170.215.67,80,1,2,1,613,260,51,S0,0,1,32,1,197,26,40.5,ON,0,normal
749473878,192.168.18.138,58770,16.170.215.67,80,1,2,1,696,260,51,S0,0,1,32,1,197,26,40.3,ON,0,normal
749473908,192.168.18.138,58770,16.170.215.67,80,1,2,1,615,260,51,S0,0,1,32,1,197,26,40,ON,0,normal
749473939,192.168.18.138,58770,16.170.215.67,80,1,2,1,609,260,51,S0,0,1,32,1,197,25.9,40,ON,0,normal
749473970,192.168.18.138,58770,16.170.215.67,80,1,2,1,696,260,51,S0,0,1,32,1,197,25.9,39.9,ON,0,normal
749474000,192.168.18.138,58770,16.170.215.67,80,1,2,1,703,260,51,S0,51,1,32,1,248,25.9,40,ON,0,normal
749474031,192.168.18.138,58770,16.170.215.67,80,1,2,1,607,260,51,S0,0,1,32,1,197,25.8,39.9,ON,0,normal
749474062,192.168.18.138,58770,16.170.215.67,80,1,2,1,613,260,51,S0,0,1,32,1,197,25.7,40.1,ON,0,normal
749474127,192.168.18.138,58770,16.170.215.67,80,1,2,1,606,260,52,S0,0,1,32,1,197,26,40.1,OFF,0,normal
749474158,192.168.18.138,58770,16.170.215.67,80,1,2,1,612,260,52,S0,0,1,32,1,197,26.1,40,OFF,0,normal
749474188,192.168.18.138,58770,16.170.215.67,80,1,2,1,697,260,52,S0,52,1,32,1,249,26.4,40.1,OFF,0,normal
749474219,192.168.18.138,58770,16.170.215.67,80,1,2,1,603,260,52,S0,0,1,32,1,197,26.7,39.8,OFF,0,normal
749474250,192.168.18.138,58770,16.170.215.67,80,1,2,1,609,260,52,S0,0,1,32,1,197,27,39.5,OFF,0,normal
749474280,192.168.18.138,58770,16.170.215.67,80,1,2,1,616,260,52,S0,0,1,32,1,197,27.2,39.2,OFF,0,normal
749474311,192.168.18.138,58770,16.170.215.67,80,1,2,1,693,260,52,S0,52,1,32,1,249,27.5,39.1,OFF,0,normal
749474342,192.168.18.138,58770,16.170.215.67,80,1,2,1,606,260,52,S0,0,1,32,1,197,27.6,39,OFF,0,normal
749474372,192.168.18.138,58770,16.170.215.67,80,1,2,1,612,260,52,S0,0,1,32,1,197,27.9,39,OFF,0,normal
749474403,192.168.18.138,58770,16.170.215.67,80,1,2,1,613,260,52,S0,52,1,32,1,249,28,38.9,OFF,0,normal
749474433,192.168.18.138,58770,16.170.215.67,80,1,2,1,693,260,52,S0,52,1,32,1,249,28.1,38.9,OFF,0,normal
749474464,192.168.18.138,58770,16.170.215.67,80,1,2,1,603,260,52,S0,0,1,32,1,197,28.2,38.9,OFF,0,normal
749474495,192.168.18.138,58770,16.170.215.67,80,1,2,1,704,260,52,S0,0,1,32,1,197,28.4,38.9,OFF,0,normal
749474525,192.168.18.138,58770,16.170.215.67,80,1,2,1,605,260,52,S0,0,1,32,1,197,28.4,38.9,OFF,0,normal
749474556,192.168.18.138,58770,16.170.215.67,80,1,2,1,607,260,52,S0,0,1,32,1,197,28.5,38.9,OFF,0,normal
749474587,192.168.18.138,58770,16.170.215.67,80,1,2,1,602,260,52,S0,0,1,32,1,197,28.5,39,OFF,0,normal
749474617,192.168.18.138,58770,16.170.215.67,80,1,2,1,610,260,52,S0,0,1,32,1,197,28.6,39,OFF,0,normal
749474680,192.168.18.138,58770,16.170.215.67,80,1,2,1,669,260,52,S0,0,1,32,1,197,28.7,39.2,OFF,0,normal
749474711,192.168.18.138,58770,16.170.215.67,80,1,2,1,611,260,52,S0,0,1,32,1,197,28.7,39.3,OFF,0,normal
749474741,192.168.18.138,58770,16.170.215.67,80,1,2,1,608,260,52,S0,0,1,32,1,197,28.7,39.4,OFF,0,normal
749474772,192.168.18.138,58770,16.170.215.67,80,1,2,1,698,260,52,S0,0,1,32,1,197,28.8,39.5,OFF,0,normal
749474803,192.168.18.138,58770,16.170.215.67,80,1,2,1,605,260,52,S0,0,1,32,1,197,28.9,39.6,OFF,0,normal
749474833,192.168.18.138,58770,16.170.215.67,80,1,2,1,614,260,52,S0,0,1,32,1,197,28.9,39.6,OFF,0,normal
749474864,192.168.18.138,58770,16.170.215.67,80,1,2,1,607,260,52,S0,0,1,32,1,197,28.9,39.7,OFF,0,normal
749474894,192.168.18.138,58770,16.170.215.67,80,1,2,1,697,260,52,S0,52,1,32,1,249,28.9,39.8,OFF,0,normal
749474925,192.168.18.138,58770,16.170.215.67,80,1,2,1,610,260,52,S0,0,1,32,1,197,29,39.9,OFF,0,normal
749474956,192.168.18.138,58770,16.170.215.67,80,1,2,1,610,260,52,S0,0,1,32,1,197,29,40,OFF,0,normal
749474986,192.168.18.138,58770,16.170.215.67,80,1,2,1,696,260,52,S0,0,1,32,1,197,29,40.1,OFF,0,normal
749475017,192.168.18.138,58770,16.170.215.67,80,1,2,1,608,260,52,S0,0,1,32,1,197,29,40.1,OFF,0,normal
749475048,192.168.18.138,58770,16.170.215.67,80,1,2,1,701,260,52,S0,0,1,32,1,197,29,40.2,OFF,0,normal
749475079,192.168.18.138,58770,16.170.215.67,80,1,2,1,851,260,52,S0,0,1,32,1,197,29.1,40.3,OFF,0,normal
749475109,192.168.18.138,58770,16.170.215.67,80,1,2,1,666,260,52,S0,0,1,32,1,197,29.1,40.4,OFF,0,normal
749475140,192.168.18.138,58770,16.170.215.67,80,1,2,1,615,260,52,S0,0,1,32,1,197,29.1,40.5,OFF,0,normal
749475171,192.168.18.138,58770,16.170.215.67,80,1,2,1,693,260,52,S0,52,1,32,1,249,29.1,40.6,OFF,0,normal
749475201,192.168.18.138,58770,16.170.215.67,80,1,2,1,611,260,52,S0,0,1,32,1,197,29.2,40.6,OFF,0,normal
749475232,192.168.18.138,58770,16.170.215.67,80,1,2,1,699,260,52,S0,52,1,32,1,249,29.1,40.7,OFF,0,normal
749475263,192.168.18.138,58770,16.170.215.67,80,1,2,1,604,260,52,S0,0,1,32,1,197,29.2,40.8,OFF,0,normal
749475293,192.168.18.138,58770,16.170.215.67,80,1,2,1,708,260,52,S0,52,1,32,1,249,29.2,40.9,OFF,0,normal
749475324,192.168.18.138,58770,16.170.215.67,80,1,2,1,608,260,52,S0,0,1,32,1,197,29.2,41,OFF,0,normal
749475355,192.168.18.138,58770,16.170.215.67,80,1,2,1,615,260,52,S0,0,1,32,1,197,29.2,41,OFF,0,normal
749475385,192.168.18.138,58770,16.170.215.67,80,1,2,1,691,260,52,S0,0,1,32,1,197,29.3,41.1,OFF,0,normal
749475416,192.168.18.138,58770,16.170.215.67,80,1,2,1,615,260,52,S0,52,1,32,1,249,29.3,41.2,OFF,0,normal
749475447,192.168.18.138,58770,16.170.215.67,80,1,2,1,699,260,52,S0,52,1,32,1,249,29.3,41.2,OFF,0,normal
749475477,192.168.18.138,58770,16.170.215.67,80,1,2,1,612,260,52,S0,0,1,32,1,197,29.4,41.3,OFF,0,normal
749475508,192.168.18.138,58770,16.170.215.67,80,1,2,1,723,260,52,S0,0,1,32,1,197,29.3,41.4,OFF,0,normal
749475539,192.168.18.138,58770,16.170.215.67,80,1,2,1,690,260,52,S0,52,1,32,1,249,29.4,41.4,OFF,0,normal
749475569,192.168.18.138,58770,16.170.215.67,80,1,2,1,697,260,52,S0,0,1,32,1,197,29.4,41.5,OFF,0,normal
749475600,192.168.18.138,58770,16.170.215.67,80,1,2,1,709,260,52,S0,0,1,32,1,197,29.4,41.6,OFF,0,normal
749475631,192.168.18.138,58770,16.170.215.67,80,1,2,1,610,260,52,S0,0,1,32,1,197,29.4,41.6,OFF,0,normal
749475661,192.168.18.138,58770,16.170.215.67,80,1,2,1,699,260,52,S0,52,1,32,1,249,29.4,41.7,OFF,0,normal
749475692,192.168.18.138,58770,16.170.215.67,80,1,2,1,608,260,52,S0,0,1,32,1,197,29.4,41.7,OFF,0,normal
749475723,192.168.18.138,58770,16.170.215.67,80,1,2,1,607,260,52,S0,0,1,32,1,197,29.5,41.8,OFF,0,normal
749475753,192.168.18.138,58770,16.170.215.67,80,1,2,1,699,260,52,S0,52,1,32,1,249,29.5,41.9,OFF,0,normal
749475784,192.168.18.138,58770,16.170.215.67,80,1,2,1,607,260,52,S0,0,1,32,1,197,29.5,42,OFF,0,normal
749475815,192.168.18.138,58770,16.170.215.67,80,1,2,1,603,260,52,S0,0,1,32,1,197,29.5,42,OFF,0,normal
749475845,192.168.18.138,58770,16.170.215.67,80,1,2,1,707,260,52,S0,52,1,32,1,249,29.5,42.10001,OFF,0,normal
749475876,192.168.18.138,58770,16.170.215.67,80,1,2,1,630,260,52,S0,0,1,32,1,197,29.5,42.10001,OFF,0,normal
749475907,192.168.18.138,58770,16.170.215.67,80,1,2,1,680,260,52,S0,52,1,32,1,249,29.5,42.2,OFF,0,normal
749475937,192.168.18.138,58770,16.170.215.67,80,1,2,1,611,260,52,S0,0,1,32,1,197,29.5,42.3,OFF,0,normal
749475968,192.168.18.138,58770,16.170.215.67,80,1,2,1,703,260,52,S0,52,1,32,1,249,29.5,42.3,OFF,0,normal
749475999,192.168.18.138,58770,16.170.215.67,80,1,2,1,612,260,52,S0,0,1,32,1,197,29.6,42.4,OFF,0,normal
749476029,192.168.18.138,58770,16.170.215.67,80,1,2,1,700,260,52,S0,52,1,32,1,249,29.6,42.4,OFF,0,normal
749476060,192.168.18.138,58770,16.170.215.67,80,1,2,1,609,260,52,S0,0,1,32,1,197,29.6,42.5,OFF,0,normal
749476091,192.168.18.138,58770,16.170.215.67,80,1,2,1,610,260,52,S0,0,1,32,1,197,29.6,42.5,OFF,0,normal
749476121,192.168.18.138,58770,16.170.215.67,80,1,2,1,747,260,52,S0,0,1,32,1,197,29.6,42.6,OFF,0,normal
749476152,192.168.18.138,58770,16.170.215.67,80,1,2,1,655,260,52,S0,52,1,32,1,249,29.6,42.6,OFF,0,normal
749476183,192.168.18.138,58770,16.170.215.67,80,1,2,1,671,260,52,S0,0,1,32,1,197,29.7,42.7,OFF,0,normal
749476213,192.168.18.138,58770,16.170.215.67,80,1,2,1,640,260,52,S0,52,1,32,1,249,29.6,42.7,OFF,0,normal
749476244,192.168.18.138,58770,16.170.215.67,80,1,2,1,604,260,52,S0,0,1,32,1,197,29.7,42.8,OFF,0,normal
749476275,192.168.18.138,58770,16.170.215.67,80,1,2,1,615,260,52,S0,0,1,32,1,197,29.7,42.8,OFF,0,normal
749476305,192.168.18.138,58770,16.170.215.67,80,1,2,1,695,260,52,S0,52,1,32,1,249,29.7,42.8,OFF,0,normal
749476336,192.168.18.138,58770,16.170.215.67,80,1,2,1,612,260,52,S0,0,1,32,1,197,29.7,42.9,OFF,0,normal
749476367,192.168.18.138,58770,16.170.215.67,80,1,2,1,620,260,52,S0,0,1,32,1,197,29.7,43,OFF,0,normal
749476397,192.168.18.138,58770,16.170.215.67,80,1,2,1,687,260,52,S0,52,1,32,1,249,29.7,43,OFF,0,normal
749476428,192.168.18.138,58770,16.170.215.67,80,1,2,1,708,260,52,S0,52,1,32,1,249,29.8,43.1,OFF,0,normal
749476459,192.168.18.138,58770,16.170.215.67,80,1,2,1,610,260,52,S0,0,1,32,1,197,29.8,43.1,OFF,0,normal
749476489,192.168.18.138,58770,16.170.215.67,80,1,2,1,704,260,52,S0,52,1,32,1,249,29.8,43.2,OFF,0,normal
749476520,192.168.18.138,58770,16.170.215.67,80,1,2,1,618,260,52,S0,0,1,32,1,197,29.8,43.2,OFF,0,normal
749476551,192.168.18.138,58770,16.170.215.67,80,1,2,1,693,260,52,S0,52,1,32,1,249,29.8,43.2,OFF,0,normal
749476581,192.168.18.138,58770,16.170.215.67,80,1,2,1,615,260,52,S0,0,1,32,1,197,29.8,43.3,OFF,0,normal
749476612,192.168.18.138,58770,16.170.215.67,80,1,2,1,694,260,52,S0,52,1,32,1,249,29.8,43.3,OFF,0,normal
749476643,192.168.18.138,58770,16.170.215.67,80,1,2,1,608,260,52,S0,0,1,32,1,197,29.8,43.4,OFF,0,normal
749476673,192.168.18.138,58770,16.170.215.67,80,1,2,1,704,260,52,S0,52,1,32,1,249,29.8,43.4,OFF,0,normal
749476704,192.168.18.138,58770,16.170.215.67,80,1,2,1,615,260,52,S0,0,1,32,1,197,29.8,43.5,OFF,0,normal
749476735,192.168.18.138,58770,16.170.215.67,80,1,2,1,695,260,52,S0,52,1,32,1,249,29.9,43.5,OFF,0,normal
749476765,192.168.18.138,58770,16.170.215.67,80,1,2,1,613,260,52,S0,0,1,32,1,197,29.9,43.5,OFF,0,normal
749476796,192.168.18.138,58770,16.170.215.67,80,1,2,1,607,260,52,S0,0,1,32,1,197,29.9,43.6,OFF,0,normal
749476827,192.168.18.138,58770,16.170.215.67,80,1,2,1,697,260,52,S0,52,1,32,1,249,29.9,43.6,OFF,0,normal
749476857,192.168.18.138,58770,16.170.215.67,80,1,2,1,705,260,52,S0,52,1,32,1,249,29.9,43.7,OFF,0,normal
749476888,192.168.18.138,58770,16.170.215.67,80,1,2,1,608,260,52,S0,0,1,32,1,197,29.9,43.7,OFF,0,normal
749476919,192.168.18.138,58770,16.170.215.67,80,1,2,1,610,260,52,S0,0,1,32,1,197,29.9,43.7,OFF,0,normal
749476949,192.168.18.138,58770,16.170.215.67,80,1,2,1,694,260,52,S0,52,1,32,1,249,29.9,43.8,OFF,0,normal
749639294,192.168.18.166,61245,16.170.215.67,80,1,2,1,714,260,51,S0,0,1,32,1,248,28,55.4,ON,0,normal
749639325,192.168.18.166,61245,16.170.215.67,80,1,2,1,699,260,51,S0,0,1,32,1,248,27.9,55.1,ON,0,normal
749639355,192.168.18.166,61245,16.170.215.67,80,1,2,1,705,260,51,S0,0,1,32,1,248,27.8,55.7,ON,0,normal
749639386,192.168.18.166,61245,16.170.215.67,80,1,2,1,613,260,51,S0,51,1,32,1,197,27.8,55.4,ON,0,normal
749639417,192.168.18.166,61245,16.170.215.67,80,1,2,1,607,260,51,S0,51,1,32,1,197,27.8,55.4,ON,0,normal
749639447,192.168.18.166,61245,16.170.215.67,80,1,2,1,611,260,51,S0,51,1,32,1,197,27.8,55.3,ON,0,normal
749639478,192.168.18.166,61245,16.170.215.67,80,1,2,1,688,260,51,S0,0,1,32,1,248,27.7,55.4,ON,0,normal
749639509,192.168.18.166,61245,16.170.215.67,80,1,2,1,711,260,51,S0,51,1,32,1,197,27.7,55.2,ON,0,normal
749639540,192.168.18.166,61245,16.170.215.67,80,1,2,1,747,260,51,S0,51,1,32,1,197,27.7,55.2,ON,0,normal
749639570,192.168.18.166,61245,16.170.215.67,80,1,2,1,665,260,51,S0,0,1,32,1,248,27.7,55.6,ON,0,normal
749639601,192.168.18.166,61245,16.170.215.67,80,1,2,1,610,260,51,S0,51,1,32,1,197,27.7,55.1,ON,0,normal
749639631,192.168.18.166,61245,16.170.215.67,80,1,2,1,627,260,51,S0,51,1,32,1,197,27.7,55.1,ON,0,normal
749639662,192.168.18.166,61245,16.170.215.67,80,1,2,1,682,260,51,S0,51,1,32,1,197,27.7,55,ON,0,normal
749639693,192.168.18.166,61245,16.170.215.67,80,1,2,1,611,260,51,S0,51,1,32,1,197,27.7,54.9,ON,0,normal
749639723,192.168.18.166,61245,16.170.215.67,80,1,2,1,602,260,51,S0,51,1,32,1,197,27.7,54.8,ON,0,normal
749639754,192.168.18.166,61245,16.170.215.67,80,1,2,1,611,260,51,S0,51,1,32,1,197,27.7,54.7,ON,0,normal
749639785,192.168.18.166,61245,16.170.215.67,80,1,2,1,697,260,51,S0,0,1,32,1,248,27.7,54.60001,ON,0,normal
749639815,192.168.18.166,61245,16.170.215.67,80,1,2,1,609,260,51,S0,51,1,32,1,197,27.7,54.60001,ON,0,normal
749639846,192.168.18.166,61245,16.170.215.67,80,1,2,1,704,260,51,S0,0,1,32,1,248,27.7,54.60001,ON,0,normal
749639877,192.168.18.166,61245,16.170.215.67,80,1,2,1,610,260,51,S0,51,1,32,1,197,27.7,54.5,ON,0,normal
749639907,192.168.18.166,61245,16.170.215.67,80,1,2,1,617,260,51,S0,51,1,32,1,197,27.6,54.5,ON,0,normal
749639938,192.168.18.166,61245,16.170.215.67,80,1,2,1,694,260,51,S0,51,1,32,1,197,27.7,54.4,ON,0,normal
749639969,192.168.18.166,61245,16.170.215.67,80,1,2,1,745,260,51,S0,0,1,32,1,248,27.7,54.4,ON,0,normal
749640064,192.168.18.166,61245,16.170.215.67,80,1,2,1,681,260,51,S0,0,1,32,1,248,27.6,54.3,ON,0,normal
749640095,192.168.18.166,61245,16.170.215.67,80,1,2,1,654,260,51,S0,0,1,32,1,248,27.6,54.3,ON,0,normal
749640126,192.168.18.166,61245,16.170.215.67,80,1,2,1,658,260,51,S0,0,1,32,1,248,27.6,54.3,ON,0,normal
749640156,192.168.18.166,61245,16.170.215.67,80,1,2,1,606,260,51,S0,51,1,32,1,197,27.6,54.2,ON,0,normal
749640187,192.168.18.166,61245,16.170.215.67,80,1,2,1,706,260,51,S0,0,1,32,1,248,27.6,54.2,ON,0,normal
749640218,192.168.18.166,61245,16.170.215.67,80,1,2,1,603,260,51,S0,0,1,32,1,248,27.6,54.2,ON,0,normal
749640248,192.168.18.166,61245,16.170.215.67,80,1,2,1,619,260,51,S0,51,1,32,1,197,27.6,54.2,ON,0,normal
749640279,192.168.18.166,61245,16.170.215.67,80,1,2,1,698,260,51,S0,0,1,32,1,248,27.6,54.1,ON,0,normal
749640310,192.168.18.166,61245,16.170.215.67,80,1,2,1,735,260,51,S0,51,1,32,1,197,27.5,54.1,ON,0,normal
749640340,192.168.18.166,61245,16.170.215.67,80,1,2,1,673,260,51,S0,0,1,32,1,248,27.5,54.1,ON,0,normal
749640371,192.168.18.166,61245,16.170.215.67,80,1,2,1,606,260,51,S0,51,1,32,1,197,27.5,53.6,ON,0,normal
749640402,192.168.18.166,61245,16.170.215.67,80,1,2,1,704,260,51,S0,0,1,32,1,248,27.5,53,ON,0,normal
749640432,192.168.18.166,61245,16.170.215.67,80,1,2,1,604,260,51,S0,51,1,32,1,197,27.5,53.5,ON,0,normal
749640463,192.168.18.166,61245,16.170.215.67,80,1,2,1,627,260,51,S0,51,1,32,1,197,27.5,54.2,ON,0,normal
749640494,192.168.18.166,61245,16.170.215.67,80,1,2,1,683,260,51,S0,0,1,32,1,248,27.5,54.8,ON,0,normal
749640524,192.168.18.166,61245,16.170.215.67,80,1,2,1,606,260,51,S0,51,1,32,1,197,27.5,55.5,ON,0,normal
749640555,192.168.18.166,61245,16.170.215.67,80,1,2,1,607,260,51,S0,51,1,32,1,197,27.5,56,ON,0,normal
749640586,192.168.18.166,61245,16.170.215.67,80,1,2,1,666,260,51,S0,51,1,32,1,197,27.5,56.3,ON,0,normal
749640616,192.168.18.166,61245,16.170.215.67,80,1,2,1,642,260,51,S0,0,1,32,1,248,27.6,56.5,ON,0,normal
749640647,192.168.18.166,61245,16.170.215.67,80,1,2,1,614,260,51,S0,51,1,32,1,197,27.6,56.8,ON,0,normal
749640678,192.168.18.166,61245,16.170.215.67,80,1,2,1,928,260,51,S0,51,1,32,1,197,27.6,57.10001,ON,0,normal
749640742,192.168.18.166,61245,16.170.215.67,80,1,2,1,693,260,51,S0,51,1,32,1,197,27.7,57.6,ON,0,normal
749640772,192.168.18.166,61245,16.170.215.67,80,1,2,1,815,260,51,S0,51,1,32,1,197,27.7,57.9,ON,0,normal
749640803,192.168.18.166,61245,16.170.215.67,80,1,2,1,729,260,51,S0,51,1,32,1,197,27.7,58,ON,0,normal
749640834,192.168.18.166,61245,16.170.215.67,80,1,2,1,679,260,51,S0,0,1,32,1,248,27.8,58.3,ON,0,normal
749640864,192.168.18.166,61245,16.170.215.67,80,1,2,1,625,260,51,S0,51,1,32,1,197,27.8,58.3,ON,0,normal
749640895,192.168.18.166,61245,16.170.215.67,80,1,2,1,702,260,51,S0,0,1,32,1,248,27.8,58.7,ON,0,normal
749640926,192.168.18.166,61245,16.170.215.67,80,1,2,1,694,260,51,S0,51,1,32,1,197,27.8,58.8,ON,0,normal
749640957,192.168.18.166,61245,16.170.215.67,80,1,2,1,706,260,51,S0,51,1,32,1,197,27.9,59.1,ON,0,normal
749640987,192.168.18.166,61245,16.170.215.67,80,1,2,1,616,260,51,S0,51,1,32,1,197,27.9,59.3,ON,0,normal
749641018,192.168.18.166,61245,16.170.215.67,80,1,2,1,1005,260,51,S0,0,1,32,1,248,27.9,59.4,ON,0,normal
749641049,192.168.18.166,61245,16.170.215.67,80,1,2,1,1040,260,51,S0,51,1,32,1,197,27.9,59.5,ON,0,normal
749641080,192.168.18.166,61245,16.170.215.67,80,1,2,1,704,260,51,S0,51,1,32,1,197,28,59.60001,ON,0,normal
749641143,192.168.18.166,61245,16.170.215.67,80,1,2,1,942,260,51,S0,51,1,32,1,197,28,59.8,ON,0,normal
749641173,192.168.18.166,61245,16.170.215.67,80,1,2,1,703,260,51,S0,51,1,32,1,197,28,59.9,ON,0,normal
749641204,192.168.18.166,61245,16.170.215.67,80,1,2,1,616,260,51,S0,51,1,32,1,197,28.1,59.9,ON,0,normal
749641235,192.168.18.166,61245,16.170.215.67,80,1,2,1,692,260,51,S0,0,1,32,1,248,28.1,59.9,ON,0,normal
749641265,192.168.18.166,61245,16.170.215.67,80,1,2,1,608,260,51,S0,51,1,32,1,197,28.1,60,ON,0,normal
749641296,192.168.18.166,61245,16.170.215.67,80,1,2,1,622,260,51,S0,0,1,32,1,248,28.1,60,ON,0,normal
749641327,192.168.18.166,61245,16.170.215.67,80,1,2,1,688,260,51,S0,0,1,32,1,248,28.2,59.9,ON,0,normal
749641357,192.168.18.166,61245,16.170.215.67,80,1,2,1,707,260,51,S0,0,1,32,1,248,28.2,59.9,ON,0,normal
749641388,192.168.18.166,61245,16.170.215.67,80,1,2,1,607,260,51,S0,51,1,32,1,197,28.3,60,ON,0,normal
749641419,192.168.18.166,61245,16.170.215.67,80,1,2,1,703,260,51,S0,0,1,32,1,248,28.3,59.9,ON,0,normal
749641449,192.168.18.166,61245,16.170.215.67,80,1,2,1,605,260,51,S0,51,1,32,1,197,28.3,59.9,ON,0,normal
749641480,192.168.18.166,61245,16.170.215.67,80,1,2,1,705,260,51,S0,0,1,32,1,248,28.4,59.9,ON,0,normal
749641511,192.168.18.166,61245,16.170.215.67,80,1,2,1,618,260,51,S0,51,1,32,1,197,28.4,60,ON,0,normal
749641541,192.168.18.166,61245,16.170.215.67,80,1,2,1,701,260,51,S0,0,1,32,1,248,28.4,59.9,ON,0,normal
749641572,192.168.18.166,61245,16.170.215.67,80,1,2,1,701,260,51,S0,0,1,32,1,248,28.5,59.9,ON,0,normal
749641603,192.168.18.166,61245,16.170.215.67,80,1,2,1,707,260,51,S0,0,1,32,1,248,28.5,59.8,ON,0,normal
749641634,192.168.18.166,61245,16.170.215.67,80,1,2,1,739,260,51,S0,0,1,32,1,248,28.5,59.60001,ON,0,normal
749641665,192.168.18.166,61245,16.170.215.67,80,1,2,1,1003,260,51,S0,51,1,32,1,197,28.5,59.1,ON,0,normal
749641695,192.168.18.166,61245,16.170.215.67,80,1,2,1,717,260,51,S0,51,1,32,1,197,28.4,58.9,ON,0,normal
749641758,192.168.18.166,61245,16.170.215.67,80,1,2,1,708,260,51,S0,51,1,32,1,197,28.3,58.3,ON,0,normal
749641820,192.168.18.166,61245,16.170.215.67,80,1,2,1,720,260,51,S0,0,1,32,1,248,28.2,57.8,ON,0,normal
749641850,192.168.18.166,61245,16.170.215.67,80,1,2,1,703,260,51,S0,0,1,32,1,248,28.1,57.7,ON,0,normal
749641881,192.168.18.166,61245,16.170.215.67,80,1,2,1,913,260,51,S0,0,1,32,1,248,28.1,57.6,ON,0,normal
749641912,192.168.18.166,61245,16.170.215.67,80,1,2,1,612,260,51,S0,0,1,32,1,248,28.1,57.5,ON,0,normal
749641943,192.168.18.166,61245,16.170.215.67,80,1,2,1,700,260,51,S0,51,1,32,1,197,28.1,57.4,ON,0,normal
749641973,192.168.18.166,61245,16.170.215.67,80,1,2,1,619,260,51,S0,51,1,32,1,197,28,57.3,ON,0,normal
749642004,192.168.18.166,61245,16.170.215.67,80,1,2,1,696,260,51,S0,0,1,32,1,248,28,57.3,ON,0,normal
749642035,192.168.18.166,61245,16.170.215.67,80,1,2,1,711,260,51,S0,0,1,32,1,248,28,57.2,ON,0,normal
749642065,192.168.18.166,61245,16.170.215.67,80,1,2,1,700,260,51,S0,0,1,32,1,248,28,57.2,ON,0,normal
749642096,192.168.18.166,61245,16.170.215.67,80,1,2,1,605,260,51,S0,51,1,32,1,197,28,57.10001,ON,0,normal
749642127,192.168.18.166,61245,16.170.215.67,80,1,2,1,608,260,51,S0,51,1,32,1,197,27.9,57.10001,ON,0,normal
749642157,192.168.18.166,61245,16.170.215.67,80,1,2,1,808,260,51,S0,51,1,32,1,197,27.9,57,ON,0,normal
749642188,192.168.18.166,61245,16.170.215.67,80,1,2,1,613,260,51,S0,51,1,32,1,197,27.9,57,ON,0,normal
749642219,192.168.18.166,61245,16.170.215.67,80,1,2,1,657,260,51,S0,51,1,32,1,197,27.8,56.9,ON,0,normal
749642249,192.168.18.166,61245,16.170.215.67,80,1,2,1,641,260,51,S0,0,1,32,1,248,27.9,56.8,ON,0,normal
749642280,192.168.18.166,61245,16.170.215.67,80,1,2,1,623,260,51,S0,51,1,32,1,197,27.8,56.7,ON,0,normal
749642311,192.168.18.166,61245,16.170.215.67,80,1,2,1,689,260,51,S0,0,1,32,1,248,27.8,56.6,ON,0,normal
749642341,192.168.18.166,61245,16.170.215.67,80,1,2,1,610,260,51,S0,51,1,32,1,197,27.8,56.6,ON,0,normal
749642372,192.168.18.166,61245,16.170.215.67,80,1,2,1,717,260,51,S0,0,1,32,1,248,27.8,56.6,ON,0,normal
749642403,192.168.18.166,61245,16.170.215.67,80,1,2,1,693,260,51,S0,0,1,32,1,248,27.8,56.5,ON,0,normal
749642433,192.168.18.166,61245,16.170.215.67,80,1,2,1,721,260,51,S0,51,1,32,1,197,27.7,56.6,ON,0,normal
749642464,192.168.18.166,61245,16.170.215.67,80,1,2,1,693,260,51,S0,51,1,32,1,197,27.7,56.8,ON,0,normal
749642495,192.168.18.166,61245,16.170.215.67,80,1,2,1,853,260,51,S0,0,1,32,1,248,27.8,56.8,ON,0,normal
749642526,192.168.18.166,61245,16.170.215.67,80,1,2,1,894,260,51,S0,51,1,32,1,197,27.8,56.7,ON,0,normal
749642557,192.168.18.166,61245,16.170.215.67,80,1,2,1,805,260,51,S0,51,1,32,1,197,27.9,56.5,ON,0,normal
749642587,192.168.18.166,61245,16.170.215.67,80,1,2,1,687,260,51,S0,51,1,32,1,197,28,56.4,ON,0,normal
749642618,192.168.18.166,61245,16.170.215.67,80,1,2,1,608,260,51,S0,51,1,32,1,197,28.1,56.2,ON,0,normal
